"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1322569641961558016","https://twitter.com/paulapivat/status/1322569641961558016","Day 55: 

- learned how to use the `assert` for testing 🐍 code and testing out an Object, ✍️ here: https://t.co/Y9AetYRAFx
- learned about Lazy Evaluation in #python, ✍️ here: https://t.co/hRKa6qh8B9

#66daysofdata","2020-10-31 16:02 +0000","320.0","11.0","0.034375","1.0","2.0","5.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322541126545387520","https://twitter.com/paulapivat/status/1322541126545387520","I wrote about 🐍 Object-Oriented Programming w/ Testing (assert)
 @hashnode

#python #datascience #66daysofdata

https://t.co/Y7ebrYS8Fb","2020-10-31 14:09 +0000","127.0","7.0","0.05511811023622047","1.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322346144999993345","https://twitter.com/paulapivat/status/1322346144999993345","🎃🎃🎃Happy Halloween everyone 🎃🎃🎃 https://t.co/OIbigT6TYl","2020-10-31 01:14 +0000","99.0","3.0","0.030303030303030304","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322330258494771200","https://twitter.com/paulapivat/status/1322330258494771200","@rachsyme Interstellar - several scenes in that movie are really affecting. Visually, i'm floored. Conceptually, i'm floored.","2020-10-31 00:11 +0000","85.0","1.0","0.011764705882352941","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322227179833286657","https://twitter.com/paulapivat/status/1322227179833286657","Day 54:

- learned about Control Flow &amp; Truthiness https://t.co/tnI1p3rhEn
- learned about List Comprehensions https://t.co/DJC6vNLsDC

#66daysofdata","2020-10-30 17:21 +0000","256.0","11.0","0.04296875","1.0","1.0","4.0","0.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322215411463585793","https://twitter.com/paulapivat/status/1322215411463585793","Thx @hashnode , List Comprehensions is next! https://t.co/8c3h72GtwG","2020-10-30 16:34 +0000","113.0","2.0","0.017699115044247787","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322102867574972416","https://twitter.com/paulapivat/status/1322102867574972416","I wrote about Truthiness in 🐍 @hashnode 

#pythonbeginner #python #python3 #datascience #machinelearning https://t.co/vbjaH88vLb","2020-10-30 09:07 +0000","111.0","4.0","0.036036036036036036","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322041847359762433","https://twitter.com/paulapivat/status/1322041847359762433","@iamericfletcher Hi Eric, I wanted to get a quick sense so i went with 2018 TidyTuesday data. Here are the top-30 countries. I do want to do a choropleth map at some pt, but will take a bit longer. 

I'll dwnload 2020 data n stitch together for updated view, thanks again for sharing! #RStats https://t.co/Y1BayDts4i","2020-10-30 05:05 +0000","684.0","27.0","0.039473684210526314","1.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","21","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321849399660568578","https://twitter.com/paulapivat/status/1321849399660568578","Day 53:

- 🐍 fundamentals continue
- learned and wrote about `defaultdict` https://t.co/foKGWtA7Ui
- wrote about Counters &amp; Sets https://t.co/VsM48pDmxa

#66daysofdata","2020-10-29 16:20 +0000","161.0","7.0","0.043478260869565216","0.0","1.0","4.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321805408516804608","https://twitter.com/paulapivat/status/1321805408516804608","@iamericfletcher Thanks Eric, I’m checking this out!","2020-10-29 13:25 +0000","47.0","2.0","0.0425531914893617","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321799232353755137","https://twitter.com/paulapivat/status/1321799232353755137","Hi #rstats, is there data available on R's usage across countries? Would love to see this data.","2020-10-29 13:01 +0000","900.0","7.0","0.0077777777777777776","2.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321738015731937281","https://twitter.com/paulapivat/status/1321738015731937281","Continuing on the data science from scratch theme, I wrote about: Counters &amp; Sets on @hashnode

#pythonbeginner #python #python3 #datascience #machinelearning https://t.co/I0zPPlSlIW","2020-10-29 08:57 +0000","644.0","11.0","0.017080745341614908","3.0","0.0","3.0","0.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321702249815400450","https://twitter.com/paulapivat/status/1321702249815400450","@sarah_edo Have u tried Uniqlo 👖 jeans? They’re like sweatpants","2020-10-29 06:35 +0000","90.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321689975520325633","https://twitter.com/paulapivat/status/1321689975520325633","defaultdict
{ by Paul Apivat Hanvongse } from @hashnode

#python3 #pythonbeginner #datascience #machinelearning #python https://t.co/JvgFCmhiMK","2020-10-29 05:47 +0000","84.0","2.0","0.023809523809523808","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321487717507624961","https://twitter.com/paulapivat/status/1321487717507624961","Day 52 cont:
- published {reactable} 📦 R tutorial to Rpubs:
https://t.co/m0B4GQCq7r

#66daysofdata","2020-10-28 16:23 +0000","174.0","5.0","0.028735632183908046","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321487715418796032","https://twitter.com/paulapivat/status/1321487715418796032","Day 52:

- working thru defaultdict in 🐍
- read through @KOrfanakis 's excellent kaggle notebook, very well explained EDA, feature engineering and modeling: https://t.co/5HvMHvOxxA 

#66daysofdata","2020-10-28 16:23 +0000","171.0","7.0","0.04093567251461988","0.0","2.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321372560534040577","https://twitter.com/paulapivat/status/1321372560534040577","@theSoshulXyntis oooh would love to see this when you're done!","2020-10-28 08:45 +0000","18.0","6.0","0.3333333333333333","0.0","1.0","1.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321370356498591744","https://twitter.com/paulapivat/status/1321370356498591744","@theSoshulXyntis But 538 does use it to make predictions about team performance (which i'm skeptical of myself). The inner workings of the metric can be found here: https://t.co/5Vc03lDKV9","2020-10-28 08:36 +0000","24.0","2.0","0.08333333333333333","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321370058677891072","https://twitter.com/paulapivat/status/1321370058677891072","@theSoshulXyntis I'd be remissed by not pointing out that 538's raptor paints a different picture than wins-above-replacement (gives edge to LBJ's 2009 &gt; MJ 1991). 

To answer ur question: I think Raptor is primarily an individual +/- stat (doesn't account 4 team rankings). /1","2020-10-28 08:35 +0000","29.0","3.0","0.10344827586206896","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321366544127909891","https://twitter.com/paulapivat/status/1321366544127909891","Back to #rstats, i'm continually amazed at how easy it is to share your work in the @rstudio ecosystem. I created an Rmarkdown file for the contest and very seamlessly published on RPubs - the experience was 👨‍🍳😘","2020-10-28 08:21 +0000","937.0","8.0","0.008537886872998933","3.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321366542513180672","https://twitter.com/paulapivat/status/1321366542513180672","On the 🏀 front, w LBJ's recent 4th NBA title, the 🐐 debates have resumed. If u look at wins above replacement (WAR), there are 7 MJ seasons in the top ten, but don't forget that the playoffs are a different beast - looking at Playoff WAR - LBJ's case is stronger.

#NBATwitter","2020-10-28 08:21 +0000","165.0","7.0","0.04242424242424243","0.0","2.0","1.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321366540420149249","https://twitter.com/paulapivat/status/1321366540420149249","I just published Top-100 Vintage NBA Seasons with {reactable} 📦. In this tutorial, I walk users through a fresh makeover 538's NBA statistic - RAPTOR. 🧵👇

https://t.co/tQq9p7p7UV

#rstats https://t.co/jWM8sJYylt","2020-10-28 08:21 +0000","905.0","79.0","0.08729281767955802","4.0","1.0","6.0","3.0","10.0","0.0","18.0","0.0","0","0","0","0","0","37","37","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321101200830287873","https://twitter.com/paulapivat/status/1321101200830287873","Day 51:

- Wrote about 🐍 Dictionaries &amp; Tuples, Data Science from Scratch ch2 https://t.co/LzjISxVrxZ
- Also, interesting to note that fifty days into #66daysofdata, youtube algo finally recommending: Raymond Hettinger 

#66daysofdata","2020-10-27 14:47 +0000","138.0","6.0","0.043478260869565216","0.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320782083531309056","https://twitter.com/paulapivat/status/1320782083531309056","Day 50 cont:
- document learning: https://t.co/pzuWQ9ICHA 
- will continue exploring lists vs numpy array further tmr

#66daysofdata","2020-10-26 17:39 +0000","168.0","3.0","0.017857142857142856","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320782081656434688","https://twitter.com/paulapivat/status/1320782081656434688","Day 50:

- DataSci frm Scratch (ch2), compare &amp; contrast Lists &amp; NumPy Array
- sim: bracket ops, slice, in-operator chk membership, len(), unpacking
- diff: numpy array turns mixed data types into strings; modify lists w .extend(), array w np.append(array, [1,2,3])

#66daysofdata","2020-10-26 17:39 +0000","164.0","5.0","0.03048780487804878","0.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320393237656334336","https://twitter.com/paulapivat/status/1320393237656334336","Day 49:

- worked on a submission to RStudio's table contest (almost done!)
- listen to @lefnire '  ML podcast guide (shallow algos) -excellent ""big picture, forest for the trees"" perspective - highly recommended ⭐️⭐️⭐️⭐️⭐️

#66daysofdata 

https://t.co/KJuIYK87Gk","2020-10-25 15:54 +0000","194.0","6.0","0.030927835051546393","0.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319987506394218496","https://twitter.com/paulapivat/status/1319987506394218496","Day 48 cont:

- I also write the same content on @hashnode and my own blog (to be platform agnostic)
- Excited to have additional platform to share the learning✍️

#66daysofdata 

https://t.co/1M2XmZfRJp","2020-10-24 13:02 +0000","183.0","10.0","0.0546448087431694","0.0","1.0","2.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319987504137654273","https://twitter.com/paulapivat/status/1319987504137654273","Day 48: 

- Working thru ch2 Data Sci frm Scratch
- covered strings🧵 &amp; exceptions❗️
- explore additional platform to share my process
- wrote abt virtual env, ipython, higher order functions, string and exceptions here @ThePracticalDev 

https://t.co/r8XMVwVV91
# 66daysofdata","2020-10-24 13:01 +0000","131.0","3.0","0.022900763358778626","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319681308872732674","https://twitter.com/paulapivat/status/1319681308872732674","Day 47:

- Working through ch2 Data Science from Scratch (dsfs)
- exploring functions, higher order f(x), lambda functions f(x), default arguments.
- wrote about it here (work-in-prog):

#66daysofdata 

https://t.co/pzuWQ9ICHA","2020-10-23 16:45 +0000","155.0","7.0","0.04516129032258064","0.0","1.0","3.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319654827836649473","https://twitter.com/paulapivat/status/1319654827836649473","So glad the youtube algorithm helped me find this: https://t.co/5RJQBVPWTh","2020-10-23 15:00 +0000","105.0","9.0","0.08571428571428572","0.0","0.0","1.0","0.0","5.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319316323663425537","https://twitter.com/paulapivat/status/1319316323663425537","Day 46 cont:

- finally go around to opening jupyter notebooks in @code , nice change of pace 
- DS from Scratch nudging me out of jupyter📓 comfort zone already

#66daysofdata","2020-10-22 16:34 +0000","203.0","17.0","0.08374384236453201","0.0","1.0","4.0","1.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319316321150988289","https://twitter.com/paulapivat/status/1319316321150988289","Day 46:

- work on  🏀NBA viz with reactable📦
- working through ch2 DS from Scratch, 
- crash course functions: eager to see higher-order functions, lambda, default arg  in a DS/ML context
- fell dwn 🐰hole on installing shell in vscode 

https://t.co/GZInExWi2q

#66daysofdata","2020-10-22 16:34 +0000","221.0","8.0","0.03619909502262444","0.0","1.0","5.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319241532054982656","https://twitter.com/paulapivat/status/1319241532054982656","@KenJee_DS @KOrfanakis @jaimedatalatte I’m gonna need many more XdaysOfData 😁","2020-10-22 11:37 +0000","40.0","1.0","0.025","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319097010612436992","https://twitter.com/paulapivat/status/1319097010612436992","@jasondotgov https://t.co/07tNsvRzlk","2020-10-22 02:03 +0000","375.0","34.0","0.09066666666666667","0.0","0.0","6.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","141","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318962815370031105","https://twitter.com/paulapivat/status/1318962815370031105","@adnildyob @jimmy_wales https://t.co/z3nTyEW1IQ","2020-10-21 17:10 +0000","59.0","5.0","0.0847457627118644","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","14","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
