"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1311353535909392384","https://twitter.com/paulapivat/status/1311353535909392384","Day 26:

Brief pause in Python 🐍 work as I make a submission to the Storytelling With Data community

https://t.co/aF4ZzOT3Vb

#66daysofdata","2020-09-30 17:13 +0000","238.0","6.0","0.025210084033613446","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1311352775574339589","https://twitter.com/paulapivat/status/1311352775574339589","My first submission to the SWD community. A table using {reactable}📦. Check it out! - Employee Engagement Survey: https://t.co/dTGZbvhHpo #SWDCommunity 

#rstats","2020-09-30 17:10 +0000","217.0","8.0","0.03686635944700461","2.0","0.0","1.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1311339593044697089","https://twitter.com/paulapivat/status/1311339593044697089","@thomas_mock @rstudio Wow, are we getting closer to native  R-Python interoperability within rstudio?","2020-09-30 16:18 +0000","313.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1311122896148787203","https://twitter.com/paulapivat/status/1311122896148787203","@chrisalbon Looks like the role is closed. Some family members esp. prone 2 sharing non-factual, anything that confirms biases, we have to re-litigate even before getting to the actual content; very exhausting. 

This is so important, i'll work for free. Looking for volunteer opportunities.","2020-09-30 01:57 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310967885771071488","https://twitter.com/paulapivat/status/1310967885771071488","Day 25 cont:

- key 🔑 learning that Decision Trees 🌲 &amp; Random Forest can be used for both Regression &amp; Classification tasks

#66daysofdata","2020-09-29 15:41 +0000","229.0","10.0","0.043668122270742356","1.0","1.0","7.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310967883535544320","https://twitter.com/paulapivat/status/1310967883535544320","Day 25:

- submit Decision Tree Classifier model to Titanic comp 🚢(marginally better than gender-as-predictor 😅)
- re-submit: Random Forest Classifier (marginal &gt; decision tree)
- calc eval metrics: 5-fold cross validation, confusion matrix, precision, recall

#66daysofdata https://t.co/3zPZ75Bgqi","2020-09-29 15:41 +0000","304.0","27.0","0.08881578947368421","1.0","1.0","7.0","1.0","0.0","0.0","14.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310791370211090433","https://twitter.com/paulapivat/status/1310791370211090433","@ThaiEnquirer some of my family members are prone to these theories....so cringe 🤦","2020-09-29 03:59 +0000","75.0","1.0","0.013333333333333334","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310761295981944832","https://twitter.com/paulapivat/status/1310761295981944832","@n_isama our conversation kept getting interrupted with ""ooohhh Lebron....aaawww Lebron!"", and it wasn't just us haha...the whole bar was feelin it.

As for this series; I think it's gonna be competitive. Miami won't be deferential to the 👑 (Riles won't let that happen). Lakers in 7. https://t.co/Me27sNAgHa","2020-09-29 02:00 +0000","27.0","3.0","0.1111111111111111","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310620820486590465","https://twitter.com/paulapivat/status/1310620820486590465","Day 24:

- complete kaggle's Intro to ML
- used DecisionTreeRegressor, then ensemble model w/ RandomForestRegressor
- will switch it up with DecisionTreeClassifier w/ Titanic 🚢 

#66daysofdata https://t.co/XbY0gXlaV3","2020-09-28 16:42 +0000","305.0","10.0","0.03278688524590164","0.0","1.0","7.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310213238118731777","https://twitter.com/paulapivat/status/1310213238118731777","@n_isama I remember us sitting at a bar in 07 when LBJ dropped 25 consecutive 4th quarter pts on the Pistons in the playoffs. https://t.co/au3Zzo63eE","2020-09-27 13:42 +0000","33.0","2.0","0.06060606060606061","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
