"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1333463504653676544","https://twitter.com/paulapivat/status/1333463504653676544","Day 9: #66daysofdata (2.0)

- Applying Bayes to more complex examples, variations of the medical diagnostic scenarios, outlined 🧵👇
- Building intuition for Precision/Accuracy metrics of ML Classification models
- write up tomorrow

https://t.co/f0koJT6o4e","2020-11-30 17:30 +0000","205.0","6.0","0.02926829268292683","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459440587030528","https://twitter.com/paulapivat/status/1333459440587030528","Which scenario would you choose?

✍️ write-up and code coming soon.","2020-11-30 17:14 +0000","89.0","1.0","0.011235955056179775","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459438879920128","https://twitter.com/paulapivat/status/1333459438879920128","Scenario 4:

1 in 10 have the disease. True Positive for the test is 80%, True Negative is 90%","2020-11-30 17:14 +0000","91.0","2.0","0.02197802197802198","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459437009334272","https://twitter.com/paulapivat/status/1333459437009334272","Scenario 3:

1 in 10,000 have the disease. True Positive for the test is 99%, True Negative is 99%","2020-11-30 17:14 +0000","40.0","2.0","0.05","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459434853474306","https://twitter.com/paulapivat/status/1333459434853474306","Scenario 2:

1 in 1000 have the disease. True Positive for the test is 90%, True Negative is 99%","2020-11-30 17:14 +0000","38.0","2.0","0.05263157894736842","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459432315916290","https://twitter.com/paulapivat/status/1333459432315916290","Scenario 1:

1 in 5000 have the disease. True Positive for the test is 85%, True Negative is 95%","2020-11-30 17:14 +0000","35.0","2.0","0.05714285714285714","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333459429946138625","https://twitter.com/paulapivat/status/1333459429946138625","This poll by @3blue1brown  caught my 👀, so I went down another Bayes 🐰🕳️, exploring different variations of:

""What's the probability you actually have the disease, given that you tested positive""

https://t.co/nchxiyfCTs

🧵👇 #StatsTwitter","2020-11-30 17:14 +0000","329.0","6.0","0.0182370820668693","1.0","1.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333434524550582272","https://twitter.com/paulapivat/status/1333434524550582272","@memotv @3blue1brown would the likelihood be true positives?","2020-11-30 15:35 +0000","48.0","1.0","0.020833333333333332","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333294773218598915","https://twitter.com/paulapivat/status/1333294773218598915","The difference between millionaires and billionaires. A million seconds ~ 11 days, while a billion seconds ~ 31 years 🤯 https://t.co/H5SyTCBBQq","2020-11-30 06:20 +0000","163.0","2.0","0.012269938650306749","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1332953859820404736","https://twitter.com/paulapivat/status/1332953859820404736","@Nicolascole77 early access for newsletter subscribers 🤞","2020-11-29 07:45 +0000","160.0","7.0","0.04375","0.0","1.0","1.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
