"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1344624100057071617","https://twitter.com/paulapivat/status/1344624100057071617","@jangiacomelli @svpino Is it okay to use both Poetry and Conda? I started with Conda, but only subsequently, months later, found Poetry.","2020-12-31 12:39 +0000","154.0","3.0","0.01948051948051948","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344348499534442496","https://twitter.com/paulapivat/status/1344348499534442496","@Josh_Ebner Thank you! Bookmarking this 🔖","2020-12-30 18:23 +0000","13.0","1.0","0.07692307692307693","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344346706880544769","https://twitter.com/paulapivat/status/1344346706880544769","@Josh_Ebner I think i'm much better at this when operating in the dplyr/ggplot, owing to it's design, rather than python -- any tips on memorizing python for data handling?","2020-12-30 18:16 +0000","37.0","3.0","0.08108108108108109","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344346043912052738","https://twitter.com/paulapivat/status/1344346043912052738","Day 36: #66daysofdata

- work through Strings in Python from py4e/FCC: string slicing, concat, search/replace, parsing and extracting https://t.co/r3YqEf0FBZ
- helped a stranger visualize covid data (hopefully I can share soon🤞)","2020-12-30 18:14 +0000","174.0","8.0","0.04597701149425287","0.0","1.0","3.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344285609079099393","https://twitter.com/paulapivat/status/1344285609079099393","Sometimes I'll copy txt into excel, then save as csv before loading into R. Anyone in #rstats do this? (hopefully i'm not the only one lol)","2020-12-30 14:13 +0000","688.0","14.0","0.020348837209302327","2.0","1.0","1.0","2.0","0.0","1.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344261633053364224","https://twitter.com/paulapivat/status/1344261633053364224","@Lindsey_design print('Hello👋2⃣0⃣2⃣1⃣')","2020-12-30 12:38 +0000","51.0","1.0","0.0196078431372549","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344120196538109952","https://twitter.com/paulapivat/status/1344120196538109952","@brian_armstrong Any stats available for hodlers inside vs. outside US?","2020-12-30 03:16 +0000","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344119556722159616","https://twitter.com/paulapivat/status/1344119556722159616","@MiamiHEAT @HowardBeck Make them the same font size","2020-12-30 03:14 +0000","272.0","4.0","0.014705882352941176","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343971531701960704","https://twitter.com/paulapivat/status/1343971531701960704","Day 35: #66daysofdata

- Learn basic Python string operation (py4e, fcc)
- Read Ch9 Data Sci from Scratch (""Getting Data"")","2020-12-29 17:25 +0000","148.0","2.0","0.013513513513513514","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343970695819055105","https://twitter.com/paulapivat/status/1343970695819055105","Having created my fair share of infinite loops, I like to avoid while-loops when I can: https://t.co/NFyREWz4Qz","2020-12-29 17:22 +0000","548.0","50.0","0.09124087591240876","0.0","0.0","2.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","42","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343794866069721093","https://twitter.com/paulapivat/status/1343794866069721093","Just about done with the first reading of this book, wow. 

This went from ""read in 1-2 sittings, take notes and apply"" to my 2021 playbook.","2020-12-29 05:43 +0000","103.0","1.0","0.009708737864077669","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343608888210280448","https://twitter.com/paulapivat/status/1343608888210280448","Day 34: #66daysofdata 

- complete iterations Python patterns (py4e, FCC): while, break, none, loop idioms,
- learned to source script in Rstudio console: source(~path)
- learned to run R code in VScode
- tweak yesterday's dataviz to make it readable:
https://t.co/Oe3RVLIi8d","2020-12-28 17:24 +0000","206.0","4.0","0.019417475728155338","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343576433910693889","https://twitter.com/paulapivat/status/1343576433910693889","prev: https://t.co/zMrBtCPlYZ","2020-12-28 15:15 +0000","138.0","2.0","0.014492753623188406","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343576430546829313","https://twitter.com/paulapivat/status/1343576430546829313","Always nice to get some helpful feedback on plots, this version orders the countries by Raw index (instead of alphabetically). I think it's more informative and readable:

#rstats #TidyTuesday https://t.co/NvlnhRuMJd","2020-12-28 15:15 +0000","4011.0","226.0","0.05634505110944901","6.0","1.0","10.0","6.0","0.0","5.0","40.0","0.0","0","0","0","0","0","158","158","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343552011451551744","https://twitter.com/paulapivat/status/1343552011451551744","All exciting, the two that excite me most:

1. creators putting their work directly on global, digital markets

2. individuals owning their identities and personal data online

What a time to be alive. https://t.co/wqU9BvhUsU","2020-12-28 13:38 +0000","133.0","1.0","0.007518796992481203","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
